album,artist,lyrics,title
,MC Hammer,"one mo' time, Hey! I gotta get my, get my one mo time! +4,I'm goin fo' mine, one mo time. I'm gettin my goals accomplised while the others sit back and wind. And none of y'all can fade me so don't even try, cause i'm the best at what I do and i'm a tell you why. So you see i'm too legit too ever quit, I started gaining momentum when they put me in the mix. You'll feel my power, The stage i'll burn it up. So put it on the hammer, then people'll burn it up, to the records who tryed to diss this is on yo face, i'll turn this mutha out leave you lookin disgraced. Bet you can't touch, and now you regret fo calling yourself a pet instead of something wet. Now brothers went long, it's still the same song, while people rollin' on, your crew is gone. You know I got it started with a kickin' gold rhyme, suckas betta' pray cause it's hammertime. One mo' time.,Chorus +4,Check I peepin over there if the fellows give me ten minutes, i'll bet you i'll be in em', Cause growin on the high street taught me how to get em'. I grew on em' so tight i'm known to hight em' and quit em'. See I step to her, She's mine in a matter of minutes, It ain't how long you talk it's what you put in em'. Spittin this game so cold and you tellin' me that i'm not able to pick up this freak, well you fail to see. The hard nigga is what they call me, and every year i'm at the player's balgee. Whenever i'm next you can prepare to see a show, and whenever it comes to breakin' it up you know i'm lettin em' win the net. And i'm the man in command, so i'm puttin em' in their place, and if she's lookin for handouts then get outta' Hammer's Face. I'm not the type to wine and dine, but i'm freak to blow your mind, so I guess i'm goin fo' mine, one mo' time.,Chorus +4,Hold Now, Take me To The Bay,I'm Gainin momentum from the 90's to the bay, and everywhere I went, I made the people say Heeeeeey! I'm makin' em' all amazed in every phase, and rap fools i gotta serve em', but this time the Hammer gotta hurt em'. State to state after partyin' in Casinos, Doin, and tryin that, lougin in Reno.,I got it started in Bangcock and rocked Barbados, and watched Holyfield know em' out in Vegas. City after City I left the people in shock, You betta' have believed I left the whole place rock. And I love the way that the money just rolls out, fifteen hundred cities every one of em' sold out. Private jets, good times and bad times, suckas be tryin' to diss so i'm comin' with mad rhymes. All of these things often come to mind, but guess what y'all? Here comes the payback to her. Im doin' it one mo' time.,Chorus +11,I'm givin it to em one mo' time. Heeeeey
,
,
",MC Hammer:One Mo' Time
,,,
,MC Hammer,"They do what they wanna do, say what they wanna say,Live how they wanna live, play how they wanna play,Dance how they wanna dance, kick and the slap a friend,The Addams Family!,Now I was cold coolin', you know (maxin' and relaxin'),Just kickin' it around the house (oaktown kicking' it),When a knock, a knock, a knock and a voice yo!,Can Hammer come out? (what's up?),Now I don't mind (mind) being a friend,And showin' a little bit of flava (flava),But Wednesday, Pugsley, Gomez, Fester (oh man),Man, them some strange neighbours,They do what they wanna do, say what they wanna say,Live how they wanna live, play how they wanna play,Dance how they wanna dance, kick and the slap a friend,The Addams Family!,I remember the day I needed to borrow,A little of pepper (for my chicken),The next thing you know, comin' at me,Was a hand with the fingers high steppin' (I'm witcha),Now I tried to play it along (you know),And act like I was havin' a ball (ha ha),But what do I see (yo) a perm with feet (cousin it),Standin' about three feet tall (I'm outta here),They do what they wanna do, say what they wanna say,Live how they wanna live, play how they wanna play,Dance how they wanna dance, kick and the slap a friend,The Addams Family!,Speakin' and thinkin' about the Addams,You know the Hammer is with it (I'm with it),Act a fool, no bones, swooop, goofy and randy,You know we kick it (the posse),Now is the time to get in your mind,It's ok to be yourself (be yourself),Take foolish pride and put it aside,Like the Addams, yo! they def (that's a family!),They do what they wanna do, say what they wanna say,Live how they wanna live, play how they wanna play,Dance how they wanna dance, kick and the slap a friend,The addams family,(Addams) Too legit,(Addams) Too legit,(Addams) Too legit (who's too legit?),(The Addams Family!),(you know what I'm saying, the Addams),(Addams) Too legit (Oh yeah),(Addams) Too legit (Talkin' 'bout the Addams now),(Addams) Too legit (I'm saying it's the Addams now),(The Addams Family!),(yo! take to the bridge),(Thank you, Fester),Oh yeah, yeah,Oh, this is the Addams groove right here, ha ha,(Addams) yeah yeah,(Addams) just like that,(Addams) oh yeah,(The Addams Family!) you know you gotta fully understand,They dok what they wanna do, say what they wanna say,Live how they wanna live, play how they wanna play,Dance how they wanna dance, kick and they slap a friend,(The Addams Family!),(Addams) too legit,(Addams) too legit,(Addams) too legit,I'm tellin' you I saw the hand,(The Addams Family!) Thing, man, I saw,They do what they wanna do, say what they wanna say,Live how they wanna live, play how they wanna play,Dance how they wanna dance, kick and they slap a friend,(The Addams Family) It's the Addams,Yeah, thank you Fester, I needed to go back to the bridge again,Thank you, thank you, now check this out!
,
,
",MC Hammer:Addams Groove
,MC Hammer,"It's all good,- Hammer,1994 ,(Hey...),(It's all good),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all good),???????????????????,Call the game.,See,,I can refrain,,From usin' what we get paid,,Since I'm going freak,,?????? make your rump shake.,'Cause I'll rape,Vanilla flavor,,Let's be straight.,(heh, sellout),I'm talkin' about,,??????? good CDs.,I'm the one M.B.,You wanna meet the peach?,I'll put you like Hippos,,In the backseat of my Caddy,,You'll be callin' me Hammer daddy.,I'll work you like a slave,,Misbehavin' you were gonna,,?????????????,Hit the streets,,Caught up in your deuce,,And I was ready to predict it all,,Honkey tonk double,,?????? just a trick, huh!,They put me in next to a ??????,I can't whip,,Along with the ????,And then the preacher,,Yo find me on the video award.,For all war,,For all the sirens and music awards.,And it's all good.,(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(It's all good),Y'all ready for this?,(Uh huh),It's all good!,The joker's been talkin',,To talk that talk,,You gotta walk that walk.,Oh, the Hammer man's talkin',,So enter the dragon,,And once you burned up,,Those ???? caught in a ditch,And my bandwagon.,Suckers,,We build party a week,,You're in a hot seat,,When I start talkin' to ya.,And when I see ya,,As ????, man,I mean that hook took ya out,,And it came from Oakland.,Check it,,Log on to kill this message.,You ????? know me,,A D.O.D.,(You always were in hole, see),You're supposed to be talkin' ???,But I'm calling your bluff, trick,,I thought you knew,,Everyone still can't touch...,This.,It's better than average, bro.,I'm not the average Joe,,With the average flow.,???? to do thangs,,that you wish,,You could.,You're talkin' about a miff,,But I don't even trip,,'Cause it's all good.,(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey....),(It's all good),Y'all ready for this?,(Uh huh, it's all good),(It's all good),(It's all good),Y'all ready for this?,(Uh huh, it's all good),(It's all good),(It's all good),Y'all ready for this?,(Uh huh),I'm fed up,,So I gotta set 'em up.,Not gonna never, ever let 'em up.,I'm like a tricky back kick,,I ????? read 'em up.,However, if you wanna swing,,Then we can get 'em up.,Black cheek,,You're weak.,You're meat.,You're tryin' to grow feet,,????????????? like hell.,First, I'm ????????,Talkin' about my mama's pride,,Brother line, bread,,????????????????????,I said, ""Joe don't"",I'm a goin' to blow your mind.,So!,Since I'm not the one,,Who for real,,I feel the need to tell ya,,If you wanna be,,You gotta be real.,If you feel my way,,Like I used to say,,Homeboy, you better pray,,Just to make today.,I know what it is.,???????????????,Keep sayin',,We don't find work, then,,I don't wanna ??????,So you figured I'm a sellout.,When we meet up on the street,,Then we'll see who bail out.,And it's all good.,(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(Uh huh, it's all...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(It's all good),Y'all ready for this?,(Uh huh, it's all...),(Hey...),(It's all good),(It's all good),Y'all ready for this?,(Uh huh, it's all good)
,
,
",MC Hammer:It's All Good
,MC Hammer,"If anybody asks you....,Where I am going...,Where I am going...,Soon...,So if you wanna know...,Where i am going...,Where i am going...,Real..soon...,I'm going up a yonder...,I'm going up a yonder...,I'm going up a yonder...,To be with my lord.,I'm going up a yonder...,I'm going up a yonder...,I'm going up a yonder...,To be with my lord,If I can take the pain...,(If I can take the pain),The heartache that it brings...,(The Heartache that it brings),There's comfort in knowing...,(There's comfort in knowing),I'll soon be home!,(I'll soon be home!),If God gives me grace...,(If God gives me grace...,I'll run this race,(I'll run this race!),And Soon I'll see my savior!,(And soon I'll see my savior!),Face to Face!,(Face to Face!),I'm going up a yonder...,I'm going up a yonder...,I'm going up a yonder...,To be with my lord!,If anybody asks you...,Where I am going...,Where I am going...,Soon...,So if ya wanna know...,Where i am going...,Where i am going...,I'm going home!
,
,
",MC Hammer:Goin' Up Yonder
,,,
,MC Hammer,"I just don't want it to pass me by,Pass me not oh gentle savior,Hear my humble cry,While on others thou are calling ,Do not pass me by,Do not pass me by,There's something special about the way that You hold me make me you shake me you take me than you mold me,But in my hEart in my soul and in my spirit,The love of god every day I've gotta be near it,He took me to the water i went down in your name,I repented all my sins,I haven't been the same,My knees started shaking,My legs had to run,His love touched my heart,And his spirit lifted my tongue,Lifted my tongue,II love the lord until the day that i die so please! please! please! Don't pass me by sing!,While on others thou are calling ,Do not pass me by,Do not pass me by,I've got the feeling but the feeling's not the same,I did a little hip hop the hAmmer and the jam,But a touch, a touch from up above	,And I've got the feeling the feeling of your love reachin' out - reachin' out!,And callin' for some people,Who keep us all safe from this world that's full of evil trying! Trying!,Lord some times I'm crying,The son give his life, the people are still denying,When I think of the goodness and what he's done for me my soul cries hallelujah! ,Thanks for saving me! Sing!,While on others thou are calling,Do not pass me by ,Do not pass me by,Savior savior,Hear my humble cry,While on others thou are calling,Do not pass me by,Do not pass me by,Do not - pass me by…,I need him! I need him!,While on others thou are calling,Do not pass me by,Do not pass me by
,
,
",MC Hammer:Do Not Pass Me By
,,,
,MC Hammer,"Gaining Momentum ,Gaining X 10, ,Gaining Momentum There it is X 4 ,Start slow like our bodies wont flow ,& set em up good then let go ,Parton (sic) me, I’m begging your parton, but I feel like startin something. ,Now that the music has got me moving, come on baby and let’s get into the party b4 we get left out. A little bit of time & we’ll turn it out. ,Gaining Momentum There it is X 4 ,I think that you like it this way. Can I get a no, a yes or a yay? Good cuz I do refuse to ever give you something that you cannot use. Dance & express yourself, mix, mingle, & jump up to the Left or Right, it’s goin’ on tonite. I’m gaining momentum I’m getting’ hype ,Gaining Momentum There it is X 4 ,Gaining X 10 ,Chorus: ,Don’t you know we’re gaining momentum We can’t stop, no don’t you know we’re gaining momentum, we’re headed to the top. ,Gaining Momentum There it is X 4 ,Gaining X 10 ,Get in drums, cymbals, ,sounds of (shakers?) ,If music was a lady I’d take her ,to my place & pump her up loud ,& play her for the homies and ,front her to the crowd ,Mary, Nary(?) Nothing ordinary ,Music moves and it buries style but it still gets in them you can’t stop it cuz it’s gaining momentum ,Gaining Momentum There it is X 4 ,Repeat chorus ,Gaining Momentum There it is X 4 ,We can’t stop X 4 There it is ,Now see we got the place jumping ,Told ya that I felt like starting something ,Pump ‘em, stump ‘em Make your body jump up. (???) when your life is gonna blow up moving, improving, that’s what we’re doing, nothing negative get in cuz your mind will be ruined. Aim for the top and go straight up in nothing will stop you when you gaining momentum. ,Gaining Momentum There it is X 4 ,Repeat chorus ,Gaining Momentum There it is X 4
,
,
",MC Hammer:Gaining Momentum
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,MC Hammer,"Too legit… Too legit to quit (3x),Sweat running all over my chest (chest) I don't quit no!,I just press harder (Yea!) than I ever did before going for,The dreams that I have in store in my mind (mind) and I know,That I'm makin it I gotta get mine and nobody's takin it away,(No!) cause hammer don't play that you try to get mine,Boy you better step back freeze (freeze) cause,You don't want none I hustle for my muscle and you look,Weak son (real weak) yea!… I'm goin for all that I can get,Kickin at the top cause I'm too legit to quit… sing!…,Chorus,Too legit… Too legit to quit (hey… hey…) Too legit… too,Legit… Too legit to quit… (hey…) Too legit… Too legit to quit,(too legit…) too legit… too legit to quit…,When I feel high post don't you play me close a dig 'em smack,A get you back and I'll hit with a dose of oaktown power,And charge you by the hour I'm shakin like a quake and funks,Get devoured I choose to abuse, misuse and confuse,Competitors who think they're makin up all the rules, fools,In the game lame and insane it's a shame I gotta do this but,I remain the same unchanged gettin better never known,As a sweater kickin it at the top cause I got myself together,So roll with a guy who's physical and fit knows the time,And too legit to quit… sang!,Repeat chorus x2,Step to the rhythm of a sho-nuff winner (winner) I been,Here before (yo!) I ain't no beginner (word) but I been new,Tried and true survival of the fittest yo!… it brought me through,My crew (talk) we're ready to strike trained for the mission,So believe the hype and sweat it (sweat it) cause you're gonna,Regret it the day that you dissed us you'll wish you never met us,You remind me of a real short story one hit record and you,Star to bore me get ready cause this is it your crew is,Through and we too legit to quit… sang!…,Chorus,Too legit… Too legit to quit…Too legit… Too legit to quit,Too legit… Too legit to quit…Too legit… Too legit to quit,Get buck… get buck… get buck… get buck… get buck… (many times),My people we don't know defeat we crush the strong and,Percolate the weak daily (everyday) we make our moves to,Improve our groove because we love to rule where we,Lay yo!… (Yo!) work and play we started at the bottom and,Now we're leading the way and yea!… (yea!) I'm havin a fit kickin it,At the top because I'm too legit to quit… sang!…,Chorus,Hey… hey… hey… hey… too legit to quit.. too legit to quit..,We're rolling on… we're rolling on…we're rolling on…we're rolling on…,He's on top… he's on top… e's on top… he's on top…,Goin to burn it up… goin to burn it up… goin to burn it up…,Goin to burn it up…,Too legit to quit… too legit to quit,We're rollin on… hey… hey… hey… too legit.,Chorus to fade
,
,
",MC Hammer:Too Legit To Quit
,,,
,,,
,,,
,,,
,,,
,,,
"Please Hammer, Don't Hurt 'Em (1990),Billboard Top Hits: 1990 (2000)",MC Hammer,"That's word, we pray, pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,All my life I wanted to make it to the top,Some said I wouldn't, they told me no but I didn't stop,Working hard, making those movies everyday,And on my knees, every night, you know I pray,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,Now I just think that you can do whatever you want,I'm bustin' these rhymes, making this money and I won't,Forget my people or my town or my ways,And on my knees, every night, I'm still gonna pray,That's word, we pray, pray, ah yeah, we pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,Time and time and time and time and time again,I kept on knocking but these people wouldn't let me in,I tried and tried and tried and tried to make a way,But nothing happened till that day that I prayed,That's word, we pray, pray, ah yeah, we pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,Children dying, oh so fast from this or that,Need that money, bookin' that dope, smokin' that crack,Ten years old, stand outside, better looked out,Dead and gone, never had a chance, what's it all about?,That's word, we pray, pray, ah yeah, we pray, pray,We need to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We need to pray just to make it today that's word, we pray,Pray, pray, that's word we pray, thats word we pray,That's word, we pray, that's word, we pray,That's word, we pray, pray, ah yeah, we pray, pray,We need to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We need to pray just to make it today, that's word, we pray,All our missions start to doubt, here we go,Kicking back, read these words, we need to know,Living high, living good, living long,Take a minute, bust a prayer and you're good to go,That's word, we pray, pray, ah yeah, we pray, pray,We need to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We need to pray just to make it today, that's word, we pray,We're sending this one out to the Lord and we thank you,And we know, we need to pray, 'cause all the blessings,That are good they come from above and once again we want,To say, ""Thank you"" to the Lord with all our love, we are here,That's word, we pray, pray, pray, pray, pray,That's word, we pray, that's word, we pray,That's word, we pray, that's word, we pray,That's word, we pray, pray, pray, pray, pray,That's word, we pray, pray, pray that's word, we pray,That's word, we pray, that's word, we pray,That's word, we pray, pray, pray,That's word, we pray, pray, pray,That's word, we pray, pray, pray, that's word, we pray,That's word, we pray
,
,
",MC Hammer:Pray
,,,
"Please Hammer, Don't Hurt 'Em (1990),Charlie's Angels: Full Throttle (2003),Now That's What I Call Dance Classics (2009)",MC Hammer,"You can't touch this,You can't touch this,You can't touch this,(Oh-oh oh oh, oh-oh-oh),You can't touch this,(Oh-oh oh oh, oh-oh-oh),(You can't touch this) ,My, my, my, my,Music hits me so hard,Makes me say, ""Oh my Lord!"",Thank you for blessing me,With a mind to rhyme and two hyped feet,It feels good when you know you're down,A superdope homeboy from the Oaktown,And I'm known as such,And this is a beat, uh, you can't touch,I told you, homeboy (You can't touch this),Yeah, that's how we livin' and ya know (You can't touch this),Look in my eyes, man (You can't touch this),Yo, let me bust the funky lyrics (You can't touch this),Fresh new kicks and pants,You got it like that now you know wanna dance,So move out of your seat,And get a fly girl and catch this beat,While it's rollin', hold on,Pump a little bit and let them know it's going on,Like that, like that,Cold on a mission so fall on back,Let 'em know that you're too much,And this is a beat, uh, they can't touch,Yo, I told you (You can't touch this),Why you standing there, man? (You can't touch this),Yo, sound the bell school is in, sucker (You can't touch this),Give me a song or rhythm,Making no sweat that's what I'm giving 'em,Now they know,You talk about the Hammer when you're talking 'bout a show,That's hyped and tight,Singers are sweatin' so pass them a wipe,Or a tape to learn,What it's gonna take in the nineties to burn,The charts legit,Either work hard or you might as well quit,That's word because you know (You can't touch this),(You can't touch this),Break it down!,(Oh-oh-oh oh-oh),(Oh-oh-oh oh-oh),(Oh-oh-oh oh-oh),(Oh-oh-oh oh),Stop! Hammer time!,Go with the flow it is said,If you can't groove to this then you probably are dead,So wave your hands in the air,Bust a few moves, run your fingers through your hair,This is it for a winner,Dance to this and you're gonna get thinner,Move, slide your rump,Just for a minute, let's all do the bump,Bump, bump, bump,Yeah (You can't touch this),Look, man (You can't touch this),You'll better get hyped boy 'cause you know you can't (You can't touch this),Ring the bell, school's back in,Break it down!,(Oh-oh-oh oh-oh),(Oh-oh-oh oh-oh),(Oh-oh-oh oh-oh),(Oh-oh-oh oh),Stop! Hammer time!,(You can't touch this),(You can't touch this),(You can't touch this),Break it down!,(Oh-oh-oh oh-oh),(Oh-oh-oh oh-oh),(Oh-oh-oh oh-oh),(Oh-oh-oh oh),Stop! Hammer time!,Every time you see me,That Hammer's just so hype,I'm dope on the floor,And I'm magic on the mic,Now why would I ever,Stop doing this?,With others makin' records,That just don't hit,I toured around the world,From London to The Bay,It's ""Hammer, go Hammer, MC Hammer, yo Hammer!"",And the rest can go and play,(You can't touch this),(You can't touch this),(You can't touch this),Yeah, you can't touch this,I told you, can't touch this,Too hype, can't touch this,Yo, get me outta here, you can't touch this,(Oh-oh oh-oh oh-oh)
,
,
",MC Hammer:U Can't Touch This
